timestamp,entity_type,entity_id,event_type,details
92.09999999999904,Driver,D4,ARRIVED_AT_WAREHOUSE,"{""warehouse"": ""W2""}"
92.09999999999904,Order,O-44,PICKED_UP,"{""driver"": ""D4""}"
92.88072818589046,Order,O-46,CREATED,"{""location"": ""40""}"
92.899999999999,Order,O-46,ASSIGNED_WAREHOUSE,"{""dist"": ""4.0"", ""warehouse_id"": ""W1""}"
93.20037042061392,Order,O-43,DELIVERED,"{""driver"": ""D1""}"
93.35883341000428,Order,O-47,CREATED,"{""location"": ""63""}"
93.39999999999897,Order,O-47,ASSIGNED_WAREHOUSE,"{""dist"": ""7.0"", ""warehouse_id"": ""W2""}"
94.22867112318134,Driver,D5,RETURNED_TO_STAGING,"{""location"": ""0""}"
94.29999999999892,Dispatcher,W1,DISPATCHED,"{""dist"": ""0"", ""driver"": ""D5"", ""order"": ""O-46""}"
94.29999999999892,Driver,D5,ARRIVED_AT_WAREHOUSE,"{""warehouse"": ""W1""}"
94.36597707269947,Order,O-48,CREATED,"{""location"": ""82""}"
94.39999999999891,Order,O-48,ASSIGNED_WAREHOUSE,"{""dist"": ""8.0"", ""warehouse_id"": ""W2""}"
94.75064377907897,Order,O-42,DELIVERED,"{""driver"": ""D2""}"
94.88072818589046,Order,O-46,PICKED_UP,"{""driver"": ""D5""}"
95.5941014680467,Order,O-49,CREATED,"{""location"": ""33""}"
95.59999999999884,Order,O-49,ASSIGNED_WAREHOUSE,"{""dist"": ""4.0"", ""warehouse_id"": ""W2""}"
95.89488771020972,Order,O-50,CREATED,"{""location"": ""95""}"
95.89999999999883,Order,O-50,ASSIGNED_WAREHOUSE,"{""dist"": ""12.0"", ""warehouse_id"": ""W2""}"
96.11996588893332,Driver,D9,RETURNED_TO_STAGING,"{""location"": ""0""}"
96.19999999999881,Dispatcher,W2,DISPATCHED,"{""dist"": ""2.0"", ""driver"": ""D9"", ""order"": ""O-45""}"
96.45050853591952,Driver,D6,RETURNED_TO_STAGING,"{""location"": ""2""}"
96.49999999999879,Dispatcher,W2,DISPATCHED,"{""dist"": ""0"", ""driver"": ""D6"", ""order"": ""O-47""}"
96.49999999999879,Driver,D6,ARRIVED_AT_WAREHOUSE,"{""warehouse"": ""W2""}"
96.49999999999879,Order,O-47,PICKED_UP,"{""driver"": ""D6""}"
96.60407589389958,Driver,D8,RETURNED_TO_STAGING,"{""location"": ""2""}"
96.69999999999878,Dispatcher,W2,DISPATCHED,"{""dist"": ""0"", ""driver"": ""D8"", ""order"": ""O-48""}"
96.69999999999878,Driver,D8,ARRIVED_AT_WAREHOUSE,"{""warehouse"": ""W2""}"
96.69999999999878,Order,O-48,PICKED_UP,"{""driver"": ""D8""}"
97.20037042061392,Driver,D1,RETURNED_TO_STAGING,"{""location"": ""0""}"
97.29999999999875,Dispatcher,W2,DISPATCHED,"{""dist"": ""2.0"", ""driver"": ""D1"", ""order"": ""O-49""}"
97.54307729443111,Order,O-51,CREATED,"{""location"": ""33""}"
97.59999999999873,Order,O-51,ASSIGNED_WAREHOUSE,"{""dist"": ""4.0"", ""warehouse_id"": ""W2""}"
97.75842611459029,Order,O-41,DELIVERED,"{""driver"": ""D10""}"
98.09999999999904,Order,O-44,DELIVERED,"{""driver"": ""D4""}"
98.19999999999881,Driver,D9,ARRIVED_AT_WAREHOUSE,"{""warehouse"": ""W2""}"
98.19999999999881,Order,O-45,PICKED_UP,"{""driver"": ""D9""}"
98.88072818589046,Order,O-46,DELIVERED,"{""driver"": ""D5""}"
99.29999999999875,Driver,D1,ARRIVED_AT_WAREHOUSE,"{""warehouse"": ""W2""}"
99.29999999999875,Order,O-49,PICKED_UP,"{""driver"": ""D1""}"
100.29191806094249,Order,O-52,CREATED,"{""location"": ""54""}"
100.29999999999858,Order,O-52,ASSIGNED_WAREHOUSE,"{""dist"": ""7.0"", ""warehouse_id"": ""W2""}"
102.60000000000038,Driver,D3,RETURNED_TO_STAGING,"{""location"": ""0""}"
102.69999999999844,Dispatcher,W2,DISPATCHED,"{""dist"": ""2.0"", ""driver"": ""D3"", ""order"": ""O-50""}"
102.88072818589046,Driver,D5,RETURNED_TO_STAGING,"{""location"": ""0""}"
102.89999999999843,Dispatcher,W2,DISPATCHED,"{""dist"": ""2.0"", ""driver"": ""D5"", ""order"": ""O-51""}"
103.2,Driver,D7,RETURNED_TO_STAGING,"{""location"": ""0""}"
103.2999999999984,Dispatcher,W2,DISPATCHED,"{""dist"": ""2.0"", ""driver"": ""D7"", ""order"": ""O-52""}"
103.29999999999875,Order,O-49,DELIVERED,"{""driver"": ""D1""}"
103.49999999999879,Order,O-47,DELIVERED,"{""driver"": ""D6""}"
103.75064377907897,Driver,D2,RETURNED_TO_STAGING,"{""location"": ""2""}"
104.09999999999904,Driver,D4,RETURNED_TO_STAGING,"{""location"": ""2""}"
104.69999999999844,Driver,D3,ARRIVED_AT_WAREHOUSE,"{""warehouse"": ""W2""}"
104.69999999999844,Order,O-50,PICKED_UP,"{""driver"": ""D3""}"
104.69999999999878,Order,O-48,DELIVERED,"{""driver"": ""D8""}"
104.85401313352007,Order,O-53,CREATED,"{""location"": ""51""}"
104.89999999999831,Order,O-53,ASSIGNED_WAREHOUSE,"{""dist"": ""6.0"", ""warehouse_id"": ""W1""}"
104.89999999999831,Dispatcher,W1,DISPATCHED,"{""dist"": ""2.0"", ""driver"": ""D2"", ""order"": ""O-53""}"
104.89999999999843,Driver,D5,ARRIVED_AT_WAREHOUSE,"{""warehouse"": ""W2""}"
104.89999999999843,Order,O-51,PICKED_UP,"{""driver"": ""D5""}"
105.19999999999881,Order,O-45,DELIVERED,"{""driver"": ""D9""}"
105.2999999999984,Driver,D7,ARRIVED_AT_WAREHOUSE,"{""warehouse"": ""W2""}"
105.2999999999984,Order,O-52,PICKED_UP,"{""driver"": ""D7""}"
105.75283597659264,Order,O-54,CREATED,"{""location"": ""17""}"
105.79999999999826,Order,O-54,ASSIGNED_WAREHOUSE,"{""dist"": ""6.0"", ""warehouse_id"": ""W2""}"
105.79999999999826,Dispatcher,W2,DISPATCHED,"{""dist"": ""0"", ""driver"": ""D4"", ""order"": ""O-54""}"
105.79999999999826,Driver,D4,ARRIVED_AT_WAREHOUSE,"{""warehouse"": ""W2""}"
106.89999999999831,Driver,D2,ARRIVED_AT_WAREHOUSE,"{""warehouse"": ""W1""}"
106.89999999999831,Order,O-53,PICKED_UP,"{""driver"": ""D2""}"
107.17760319114846,Order,O-55,CREATED,"{""location"": ""11""}"
107.19999999999818,Order,O-55,ASSIGNED_WAREHOUSE,"{""dist"": ""2.0"", ""warehouse_id"": ""W1""}"
107.75283597659264,Order,O-54,PICKED_UP,"{""driver"": ""D4""}"
108.89999999999843,Order,O-51,DELIVERED,"{""driver"": ""D5""}"
109.29999999999875,Driver,D1,RETURNED_TO_STAGING,"{""location"": ""0""}"
109.39999999999806,Dispatcher,W1,DISPATCHED,"{""dist"": ""0"", ""driver"": ""D1"", ""order"": ""O-55""}"
109.39999999999806,Driver,D1,ARRIVED_AT_WAREHOUSE,"{""warehouse"": ""W1""}"
109.39999999999806,Order,O-55,PICKED_UP,"{""driver"": ""D1""}"
109.99699250115295,Order,O-56,CREATED,"{""location"": ""14""}"
109.99999999999802,Order,O-56,ASSIGNED_WAREHOUSE,"{""dist"": ""3.0"", ""warehouse_id"": ""W2""}"
110.32872701623664,Order,O-57,CREATED,"{""location"": ""20""}"
110.399999999998,Order,O-57,ASSIGNED_WAREHOUSE,"{""dist"": ""2.0"", ""warehouse_id"": ""W1""}"
110.49999999999879,Driver,D6,RETURNED_TO_STAGING,"{""location"": ""2""}"
110.59999999999799,Dispatcher,W1,DISPATCHED,"{""dist"": ""2.0"", ""driver"": ""D6"", ""order"": ""O-57""}"
111.39999999999806,Order,O-55,DELIVERED,"{""driver"": ""D1""}"
112.2999999999984,Order,O-52,DELIVERED,"{""driver"": ""D7""}"
112.59999999999799,Driver,D6,ARRIVED_AT_WAREHOUSE,"{""warehouse"": ""W1""}"
112.59999999999799,Order,O-57,PICKED_UP,"{""driver"": ""D6""}"
112.69999999999878,Driver,D8,RETURNED_TO_STAGING,"{""location"": ""2""}"
112.75842611459029,Driver,D10,RETURNED_TO_STAGING,"{""location"": ""2""}"
112.79999999999787,Dispatcher,W2,DISPATCHED,"{""dist"": ""0"", ""driver"": ""D8"", ""order"": ""O-56""}"
112.79999999999787,Driver,D8,ARRIVED_AT_WAREHOUSE,"{""warehouse"": ""W2""}"
112.79999999999787,Order,O-56,PICKED_UP,"{""driver"": ""D8""}"
112.89999999999831,Order,O-53,DELIVERED,"{""driver"": ""D2""}"
113.39999999999806,Driver,D1,RETURNED_TO_STAGING,"{""location"": ""0""}"
113.46992467929758,Order,O-58,CREATED,"{""location"": ""54""}"
113.49999999999783,Order,O-58,ASSIGNED_WAREHOUSE,"{""dist"": ""7.0"", ""warehouse_id"": ""W2""}"
113.49999999999783,Dispatcher,W2,DISPATCHED,"{""dist"": ""0"", ""driver"": ""D10"", ""order"": ""O-58""}"
113.49999999999783,Driver,D10,ARRIVED_AT_WAREHOUSE,"{""warehouse"": ""W2""}"
113.75283597659264,Order,O-54,DELIVERED,"{""driver"": ""D4""}"
114.19999999999881,Driver,D9,RETURNED_TO_STAGING,"{""location"": ""0""}"
114.59999999999799,Order,O-57,DELIVERED,"{""driver"": ""D6""}"
114.89999999999843,Driver,D5,RETURNED_TO_STAGING,"{""location"": ""0""}"
115.28463141170536,Order,O-59,CREATED,"{""location"": ""49""}"
115.29999999999772,Order,O-59,ASSIGNED_WAREHOUSE,"{""dist"": ""11.0"", ""warehouse_id"": ""W2""}"
115.29999999999772,Dispatcher,W2,DISPATCHED,"{""dist"": ""2.0"", ""driver"": ""D1"", ""order"": ""O-59""}"
115.46992467929758,Order,O-58,PICKED_UP,"{""driver"": ""D10""}"
115.79999999999787,Order,O-56,DELIVERED,"{""driver"": ""D8""}"
116.24593335160218,Order,O-60,CREATED,"{""location"": ""59""}"
116.29999999999767,Order,O-60,ASSIGNED_WAREHOUSE,"{""dist"": ""12.0"", ""warehouse_id"": ""W2""}"
116.29999999999767,Dispatcher,W2,DISPATCHED,"{""dist"": ""2.0"", ""driver"": ""D5"", ""order"": ""O-60""}"
116.69999999999844,Order,O-50,DELIVERED,"{""driver"": ""D3""}"
117.29999999999772,Driver,D1,ARRIVED_AT_WAREHOUSE,"{""warehouse"": ""W2""}"
117.29999999999772,Order,O-59,PICKED_UP,"{""driver"": ""D1""}"
117.7522133223031,Order,O-61,CREATED,"{""location"": ""70""}"
117.79999999999758,Order,O-61,ASSIGNED_WAREHOUSE,"{""dist"": ""7.0"", ""warehouse_id"": ""W1""}"
117.79999999999758,Dispatcher,W1,DISPATCHED,"{""dist"": ""0"", ""driver"": ""D9"", ""order"": ""O-61""}"
117.79999999999758,Driver,D9,ARRIVED_AT_WAREHOUSE,"{""warehouse"": ""W1""}"
118.29999999999767,Driver,D5,ARRIVED_AT_WAREHOUSE,"{""warehouse"": ""W2""}"
118.29999999999767,Order,O-60,PICKED_UP,"{""driver"": ""D5""}"
118.59999999999799,Driver,D6,RETURNED_TO_STAGING,"{""location"": ""2""}"
118.79999999999787,Driver,D8,RETURNED_TO_STAGING,"{""location"": ""2""}"
118.89999999999831,Driver,D2,RETURNED_TO_STAGING,"{""location"": ""2""}"
119.7522133223031,Order,O-61,PICKED_UP,"{""driver"": ""D9""}"
119.75283597659264,Driver,D4,RETURNED_TO_STAGING,"{""location"": ""2""}"
